name_metrics,team,position_metrics,minutes_metrics,duels_total_api_metrics,duels_won_api_metrics,goals_total_api_metrics,shots_total_api_metrics,assists_total_api_metrics,dribbles_attempts_api_metrics,dribbles_success_api_metrics,passes_key_api_metrics,passes_total_api_metrics,passes_accuracy_perc_metrics,tackles_total_api_metrics,interceptions_total_api_metrics,dribbles_success_perc_metrics,name_clean,team_clean_metrics,duels_total_p90_metrics,duels_won_p90_metrics,goals_p90_metrics,shots_total_p90_metrics,assists_p90_metrics,dribbles_attempts_p90_metrics,dribbles_success_p90_metrics,passes_key_p90_metrics,passes_total_p90_metrics,tackles_p90_metrics,interceptions_p90_metrics,league_metrics,name_pca,position_pca,minutes_pca,duels_total_api_pca,duels_won_api_pca,goals_total_api_pca,shots_total_api_pca,assists_total_api_pca,dribbles_attempts_api_pca,dribbles_success_api_pca,passes_key_api_pca,passes_total_api_pca,passes_accuracy_perc_pca,tackles_total_api_pca,interceptions_total_api_pca,dribbles_success_perc_pca,team_clean_pca,duels_total_p90_pca,duels_won_p90_pca,goals_p90_pca,shots_total_p90_pca,assists_p90_pca,dribbles_attempts_p90_pca,dribbles_success_p90_pca,passes_key_p90_pca,passes_total_p90_pca,tackles_p90_pca,interceptions_p90_pca,team_AS Roma,team_Atalanta,team_Bologna,team_Cagliari,team_Empoli,team_Fiorentina,team_Frosinone,team_Genoa,team_Inter,team_Juventus,team_Lazio,team_Lecce,team_Monza,team_Napoli,team_Salernitana,team_Sassuolo,team_Torino,team_Udinese,team_Verona,league_pca,team_Le Havre,team_Lens,team_Lille,team_Lorient,team_Lyon,team_Marseille,team_Metz,team_Monaco,team_Montpellier,team_Nantes,team_Nice,team_Paris Saint Germain,team_Reims,team_Rennes,team_Stade Brestois 29,team_Strasbourg,team_Toulouse,team_Almeria,team_Athletic Club,team_Atletico Madrid,team_Barcelona,team_Cadiz,team_Celta Vigo,team_Getafe,team_Girona,team_Las Palmas,team_Mallorca,team_Osasuna,team_Rayo Vallecano,team_Real Madrid,team_Real Sociedad,team_Sevilla,team_Valencia,team_Villarreal,name.1,team_clean.1,league.1,position.1,Cluster,Role_Label,minutes.1,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,name
L. Samardžić,Udinese,Midfielder,2380.0,272.0,119.0,6.0,38.0,2.0,96.0,47.0,62.0,837.0,0.0,40.0,10.0,48.95833333333333,lazar samardžić,udinese,10.285714285714285,4.5,0.226890756302521,1.4369747899159662,0.0756302521008403,3.630252100840337,1.7773109243697478,2.3445378151260505,31.651260504201684,1.512605042016807,0.3781512605042016,Serie A,L. Samardžić,Midfielder,2380.0,272.0,119.0,6.0,38.0,2.0,96.0,47.0,62.0,837.0,0.0,40.0,10.0,48.95833333333333,udinese,10.285714285714285,4.5,0.226890756302521,1.4369747899159662,0.0756302521008403,3.630252100840337,1.7773109243697478,2.3445378151260505,31.651260504201684,1.512605042016807,0.3781512605042016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kirian rodríguez,las palmas,la liga,midfielder,0,Deep-lying Playmaker,0.9676598837209304,0.2733689689639891,0.7866755619079577,0.74833598031604,0.4189787434243797,0.7867046448277176,0.0976070796599029,0.4394212261528278,0.5450943259054333,L. Samardžić
L. Paredes,AS Roma,Midfielder,2646.0,206.0,114.0,3.0,22.0,5.0,14.0,8.0,27.0,2032.0,88.3,57.0,29.0,57.14285714285714,leandro paredes,roma,7.006802721088436,3.877551020408164,0.1020408163265306,0.7482993197278911,0.1700680272108843,0.4761904761904761,0.272108843537415,0.9183673469387754,69.1156462585034,1.9387755102040816,0.9863945578231292,Serie A,L. Paredes,Midfielder,2646.0,206.0,114.0,3.0,22.0,5.0,14.0,8.0,27.0,2032.0,88.3,57.0,29.0,57.14285714285714,roma,7.006802721088436,3.877551020408164,0.1020408163265306,0.7482993197278911,0.1700680272108843,0.4761904761904761,0.272108843537415,0.9183673469387754,69.1156462585034,1.9387755102040816,0.9863945578231292,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,j. mwanga,strasbourg,ligue 1,midfielder,0,Deep-lying Playmaker,0.3284883720930232,0.2976737161199962,0.6657260917583501,0.6935338269874007,0.5633895929414737,0.2444227783982788,0.5978798442815203,0.4118979298330739,0.3636399063258657,L. Paredes
Lee Kang-In,Paris Saint Germain,Midfielder,1470.0,161.0,77.0,3.0,13.0,4.0,45.0,25.0,27.0,903.0,82.6,26.0,6.0,55.55555555555556,lee kang-in,paris sg,9.857142857142858,4.714285714285714,0.1836734693877551,0.7959183673469389,0.2448979591836734,2.7551020408163263,1.530612244897959,1.653061224489796,55.28571428571429,1.5918367346938778,0.3673469387755102,Ligue 1,Lee Kang-In,Midfielder,1470.0,161.0,77.0,3.0,13.0,4.0,45.0,25.0,27.0,903.0,82.6,26.0,6.0,55.55555555555556,paris sg,9.857142857142858,4.714285714285714,0.1836734693877551,0.7959183673469389,0.2448979591836734,2.7551020408163263,1.530612244897959,1.653061224489796,55.28571428571429,1.5918367346938778,0.3673469387755102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ligue 1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,j. deminguet,strasbourg,ligue 1,midfielder,1,Positional Anchor,0.0486918604651162,0.2752098818750584,0.4235102959099586,0.2944349780407952,0.4228136856810586,0.5800243175923897,0.5390459392639753,0.4525626082206166,0.4133159997194149,Lee Kang-In
L. Ferguson,Bologna,Midfielder,2718.0,305.0,156.0,6.0,39.0,3.0,29.0,14.0,32.0,1746.0,88.4,37.0,17.0,48.27586206896552,lewis ferguson,bologna,10.099337748344372,5.1655629139072845,0.1986754966887417,1.2913907284768211,0.0993377483443708,0.9602649006622516,0.4635761589403973,1.0596026490066226,57.81456953642384,1.225165562913907,0.5629139072847682,Serie A,L. Ferguson,Midfielder,2718.0,305.0,156.0,6.0,39.0,3.0,29.0,14.0,32.0,1746.0,88.4,37.0,17.0,48.27586206896552,bologna,10.099337748344372,5.1655629139072845,0.1986754966887417,1.2913907284768211,0.0993377483443708,0.9602649006622516,0.4635761589403973,1.0596026490066226,57.81456953642384,1.225165562913907,0.5629139072847682,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h. boudaoui,nice,ligue 1,midfielder,0,Deep-lying Playmaker,0.3848110465116279,0.3105548002974478,0.6709204359937175,0.7281012454610416,0.5518596007636716,0.4162860723140749,0.6020404645152239,0.2700071199702224,0.2626959508078599,L. Ferguson
L. Pellegrini,AS Roma,Midfielder,1865.0,213.0,101.0,8.0,33.0,3.0,35.0,19.0,38.0,771.0,78.2,35.0,20.0,54.285714285714285,lorenzo pellegrini,roma,10.27882037533512,4.873994638069705,0.386058981233244,1.5924932975871315,0.1447721179624664,1.6890080428954422,0.9168900804289544,1.8337801608579087,37.206434316353885,1.6890080428954422,0.96514745308311,Serie A,L. Pellegrini,Midfielder,1865.0,213.0,101.0,8.0,33.0,3.0,35.0,19.0,38.0,771.0,78.2,35.0,20.0,54.285714285714285,roma,10.27882037533512,4.873994638069705,0.386058981233244,1.5924932975871315,0.1447721179624664,1.6890080428954422,0.9168900804289544,1.8337801608579087,37.206434316353885,1.6890080428954422,0.96514745308311,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l. ferguson,bologna,serie a,midfielder,0,Deep-lying Playmaker,0.7867005813953489,0.4394221714017029,0.7086111548558,0.8114015945783537,0.4943183279478426,0.686202515829055,0.5466329029294296,0.4056804519524522,0.4798508687066253,L. Pellegrini
L. Mazzitelli,Frosinone,Midfielder,2222.0,266.0,134.0,5.0,37.0,0.0,17.0,11.0,13.0,1254.0,74.4,45.0,19.0,64.70588235294117,luca mazzitelli,frosinone,10.774077407740776,5.427542754275428,0.2025202520252025,1.4986498649864983,0.0,0.6885688568856886,0.4455445544554455,0.5265526552655265,50.79207920792079,1.8226822682268224,0.7695769576957696,Serie A,L. Mazzitelli,Midfielder,2222.0,266.0,134.0,5.0,37.0,0.0,17.0,11.0,13.0,1254.0,74.4,45.0,19.0,64.70588235294117,frosinone,10.774077407740776,5.427542754275428,0.2025202520252025,1.4986498649864983,0.0,0.6885688568856886,0.4455445544554455,0.5265526552655265,50.79207920792079,1.8226822682268224,0.7695769576957696,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,samú costa,mallorca,la liga,midfielder,0,Deep-lying Playmaker,0.6362645348837208,0.2152377906040741,0.656586340511244,0.6631467738299137,0.519830998861615,0.400565145327566,0.6118233993210851,0.4437407728741872,0.3546295359066036,L. Mazzitelli
Lucas Torró,Osasuna,Midfielder,1793.0,230.0,118.0,1.0,23.0,0.0,8.0,7.0,9.0,793.0,75.7,25.0,33.0,87.5,lucas torro,osasuna,11.54489682097044,5.92303402119353,0.0501952035694367,1.154489682097044,0.0,0.4015616285554936,0.3513664249860569,0.4517568321249302,39.8047964305633,1.254880089235917,1.6564417177914113,La Liga,Lucas Torró,Midfielder,1793.0,230.0,118.0,1.0,23.0,0.0,8.0,7.0,9.0,793.0,75.7,25.0,33.0,87.5,osasuna,11.54489682097044,5.92303402119353,0.0501952035694367,1.154489682097044,0.0,0.4015616285554936,0.3513664249860569,0.4517568321249302,39.8047964305633,1.254880089235917,1.6564417177914113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La Liga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,t. kroos,real madrid,la liga,midfielder,2,Final-Third Playmaker,0.5726744186046511,0.471574971884766,1.0,0.3672536167151152,0.0294924835247968,0.7199859288305547,0.5682339680983575,0.4452567956589696,0.5090128168389044,Lucas Torró
L. Blas,Rennes,Midfielder,1566.0,236.0,94.0,4.0,29.0,1.0,64.0,25.0,20.0,447.0,78.1,30.0,6.0,39.0625,ludovic blas,rennes,13.563218390804598,5.402298850574712,0.2298850574712644,1.6666666666666663,0.0574712643678161,3.6781609195402303,1.4367816091954024,1.149425287356322,25.6896551724138,1.7241379310344829,0.3448275862068965,Ligue 1,L. Blas,Midfielder,1566.0,236.0,94.0,4.0,29.0,1.0,64.0,25.0,20.0,447.0,78.1,30.0,6.0,39.0625,rennes,13.563218390804598,5.402298850574712,0.2298850574712644,1.6666666666666663,0.0574712643678161,3.6781609195402303,1.4367816091954024,1.149425287356322,25.6896551724138,1.7241379310344829,0.3448275862068965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ligue 1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rubén alcaraz,cadiz,la liga,midfielder,0,Deep-lying Playmaker,0.940406976744186,0.326288656939971,0.6050018563320942,0.7780389739532869,0.495549903507507,0.5409198249005737,0.5535976767556189,0.3876653832689436,0.4964020457993416,L. Blas
Luis Alberto,Lazio,Midfielder,2321.0,203.0,93.0,5.0,41.0,7.0,41.0,25.0,64.0,1504.0,77.6,35.0,7.0,60.97560975609756,luis alberto,lazio,7.8716070659198625,3.606204222317967,0.1938819474364498,1.5898319689788885,0.2714347264110297,1.5898319689788885,0.969409737182249,2.481688927186557,58.3196897888841,1.3571736320551486,0.2714347264110297,Serie A,Luis Alberto,Midfielder,2321.0,203.0,93.0,5.0,41.0,7.0,41.0,25.0,64.0,1504.0,77.6,35.0,7.0,60.97560975609756,lazio,7.8716070659198625,3.606204222317967,0.1938819474364498,1.5898319689788885,0.2714347264110297,1.5898319689788885,0.969409737182249,2.481688927186557,58.3196897888841,1.3571736320551486,0.2714347264110297,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l. mazzitelli,frosinone,serie a,midfielder,0,Deep-lying Playmaker,0.606468023255814,0.3636279070543499,0.6830560069232046,0.7555279264679129,0.726467428949022,0.5713459089937485,0.4254280044484014,0.3687838594924097,0.6198002303685,Luis Alberto
Luis Milla,Getafe,Midfielder,2122.0,244.0,126.0,0.0,14.0,1.0,29.0,11.0,30.0,1160.0,79.4,57.0,32.0,37.93103448275862,luis milla,getafe,10.348727615457117,5.344015080113101,0.0,0.5937794533459001,0.0424128180961357,1.229971724787936,0.4665409990574929,1.2723845428840717,49.19886899151744,2.417530631479736,1.3572101790763431,La Liga,Luis Milla,Midfielder,2122.0,244.0,126.0,0.0,14.0,1.0,29.0,11.0,30.0,1160.0,79.4,57.0,32.0,37.93103448275862,getafe,10.348727615457117,5.344015080113101,0.0,0.5937794533459001,0.0424128180961357,1.229971724787936,0.4665409990574929,1.2723845428840717,49.19886899151744,2.417530631479736,1.3572101790763431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La Liga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,h. aouar,roma,serie a,midfielder,2,Final-Third Playmaker,0.0737645348837209,0.5136896716896346,0.6749950662409979,0.8826106390626678,0.8174938371463452,0.664524052550214,0.2638023525371702,0.347549247096106,0.0911511308003664,Luis Milla
M. Perrone,Las Palmas,Midfielder,1630.0,173.0,74.0,0.0,7.0,0.0,22.0,11.0,9.0,1305.0,40.0,41.0,24.0,50.0,m. perrone,las palmas,9.552147239263803,4.085889570552148,0.0,0.3865030674846626,0.0,1.2147239263803682,0.6073619631901841,0.4969325153374233,72.05521472392638,2.263803680981596,1.3251533742331287,La Liga,M. Perrone,Midfielder,1630.0,173.0,74.0,0.0,7.0,0.0,22.0,11.0,9.0,1305.0,40.0,41.0,24.0,50.0,las palmas,9.552147239263803,4.085889570552148,0.0,0.3865030674846626,0.0,1.2147239263803682,0.6073619631901841,0.4969325153374233,72.05521472392638,2.263803680981596,1.3251533742331287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La Liga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,oihan sancet,athletic club,la liga,midfielder,2,Final-Third Playmaker,0.5225290697674418,0.6289803814520314,0.6839861555859618,0.7517576336921573,0.3808254058252766,0.3140100257660427,0.4801006222795573,0.4356393502393833,0.4065452386493578,M. Perrone
M. Ruggeri,Atalanta,Midfielder,2466.0,205.0,108.0,0.0,9.0,4.0,37.0,21.0,24.0,1260.0,0.0,29.0,23.0,56.75675675675676,m. ruggeri,atalanta,7.481751824817518,3.9416058394160585,0.0,0.3284671532846715,0.145985401459854,1.3503649635036497,0.7664233576642335,0.8759124087591241,45.98540145985402,1.0583941605839415,0.8394160583941606,Serie A,M. Ruggeri,Midfielder,2466.0,205.0,108.0,0.0,9.0,4.0,37.0,21.0,24.0,1260.0,0.0,29.0,23.0,56.75675675675676,atalanta,7.481751824817518,3.9416058394160585,0.0,0.3284671532846715,0.145985401459854,1.3503649635036497,0.7664233576642335,0.8759124087591241,45.98540145985402,1.0583941605839415,0.8394160583941606,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,walace,udinese,serie a,midfielder,0,Deep-lying Playmaker,0.9781976744186044,0.2384743098860415,0.5863719665566932,0.7402005276978729,0.4667305038101909,0.517046478289075,0.6118555160396633,0.3822031764184837,0.2983390536543788,M. Ruggeri
M. Akliouche,Monaco,Midfielder,1618.0,235.0,99.0,7.0,31.0,4.0,49.0,27.0,39.0,770.0,77.4,37.0,9.0,55.10204081632652,maghnes akliouche,monaco,13.071693448702105,5.506798516687268,0.3893695920889987,1.7243510506798516,0.2224969097651421,2.725587144622992,1.5018541409147097,2.169344870210136,42.83065512978987,2.058096415327565,0.5006180469715699,Ligue 1,M. Akliouche,Midfielder,1618.0,235.0,99.0,7.0,31.0,4.0,49.0,27.0,39.0,770.0,77.4,37.0,9.0,55.10204081632652,monaco,13.071693448702105,5.506798516687268,0.3893695920889987,1.7243510506798516,0.2224969097651421,2.725587144622992,1.5018541409147097,2.169344870210136,42.83065512978987,2.058096415327565,0.5006180469715699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ligue 1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,iván alejo,cadiz,la liga,midfielder,1,Positional Anchor,0.417514534883721,0.3620416458112718,0.4849411374663518,0.5829079368740756,0.3452404624688676,0.2380779503394172,0.5635837846073231,0.4909302011045044,0.2670890077459055,M. Akliouche
Manu Morlanes,Mallorca,Midfielder,1610.0,192.0,111.0,0.0,5.0,2.0,27.0,21.0,16.0,779.0,82.7,49.0,20.0,77.77777777777779,manu morlanes,mallorca,10.732919254658384,6.204968944099379,0.0,0.2795031055900621,0.1118012422360248,1.5093167701863353,1.1739130434782608,0.8944099378881988,43.54658385093168,2.739130434782609,1.1180124223602483,La Liga,Manu Morlanes,Midfielder,1610.0,192.0,111.0,0.0,5.0,2.0,27.0,21.0,16.0,779.0,82.7,49.0,20.0,77.77777777777779,mallorca,10.732919254658384,6.204968944099379,0.0,0.2795031055900621,0.1118012422360248,1.5093167701863353,1.1739130434782608,0.8944099378881988,43.54658385093168,2.739130434782609,1.1180124223602483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La Liga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,l. banda,lecce,serie a,midfielder,2,Final-Third Playmaker,0.2932412790697674,0.7405715814319076,0.6188054766987091,0.7762046613234462,0.4497112069147039,0.1586849950489955,0.6497229693046563,0.4579070238877839,0.7096908229249421,Manu Morlanes
M. Lazzari,Lazio,Midfielder,1674.0,119.0,63.0,0.0,6.0,2.0,21.0,11.0,9.0,774.0,84.7,27.0,12.0,52.38095238095239,manuel lazzari,lazio,6.397849462365591,3.3870967741935485,0.0,0.3225806451612903,0.1075268817204301,1.1290322580645162,0.5913978494623656,0.4838709677419355,41.61290322580645,1.4516129032258065,0.6451612903225806,Serie A,M. Lazzari,Midfielder,1674.0,119.0,63.0,0.0,6.0,2.0,21.0,11.0,9.0,774.0,84.7,27.0,12.0,52.38095238095239,lazio,6.397849462365591,3.3870967741935485,0.0,0.3225806451612903,0.1075268817204301,1.1290322580645162,0.5913978494623656,0.4838709677419355,41.61290322580645,1.4516129032258065,0.6451612903225806,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y. musah,milan,serie a,midfielder,0,Deep-lying Playmaker,0.3317587209302325,0.290038297717107,0.6228928880460649,0.7258412021537868,0.3249304057374892,0.3376143130938019,0.581889252033631,0.501828271954562,0.3213023423053747,M. Lazzari
M. Locatelli,Juventus,Midfielder,3011.0,235.0,132.0,1.0,14.0,4.0,18.0,13.0,26.0,1959.0,85.7,69.0,25.0,72.22222222222221,manuel locatelli,juventus,7.024244437064098,3.945533045499834,0.0298904018598472,0.4184656260378612,0.1195616074393889,0.53802723347725,0.388575224178014,0.777150448356028,58.55529724344071,2.0624377283294586,0.7472600464961807,Serie A,M. Locatelli,Midfielder,3011.0,235.0,132.0,1.0,14.0,4.0,18.0,13.0,26.0,1959.0,85.7,69.0,25.0,72.22222222222221,juventus,7.024244437064098,3.945533045499834,0.0298904018598472,0.4184656260378612,0.1195616074393889,0.53802723347725,0.388575224178014,0.777150448356028,58.55529724344071,2.0624377283294586,0.7472600464961807,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f. gelli,frosinone,serie a,midfielder,0,Deep-lying Playmaker,0.365188953488372,0.2867586650100605,0.598405040356086,0.7006433966014824,0.3243182115335106,0.448239582710887,0.6756551210037246,0.2183205299794509,0.2014814665154743,M. Locatelli
M. Ugarte,Paris Saint Germain,Midfielder,1935.0,303.0,161.0,0.0,7.0,2.0,36.0,21.0,14.0,1326.0,48.0,99.0,40.0,58.333333333333336,manuel ugarte,paris sg,14.093023255813954,7.488372093023255,0.0,0.3255813953488372,0.0930232558139534,1.6744186046511629,0.9767441860465116,0.6511627906976744,61.674418604651166,4.604651162790698,1.8604651162790693,Ligue 1,M. Ugarte,Midfielder,1935.0,303.0,161.0,0.0,7.0,2.0,36.0,21.0,14.0,1326.0,48.0,99.0,40.0,58.333333333333336,paris sg,14.093023255813954,7.488372093023255,0.0,0.3255813953488372,0.0930232558139534,1.6744186046511629,0.9767441860465116,0.6511627906976744,61.674418604651166,4.604651162790698,1.8604651162790693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ligue 1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m. munetsi,reims,ligue 1,midfielder,1,Positional Anchor,0.5904796511627908,0.5092552987288282,0.5400624673465214,0.7866628701778421,0.5790590754696281,0.4440597821119685,0.800389134624275,0.4960174498046081,0.4491797780890111,M. Ugarte
M. Brescianini,Frosinone,Midfielder,2321.0,234.0,94.0,4.0,20.0,2.0,41.0,22.0,23.0,752.0,78.6,28.0,10.0,53.65853658536586,marco brescianini,frosinone,9.07367514002585,3.644980611805256,0.1551055579491598,0.7755277897457992,0.0775527789745799,1.5898319689788885,0.8530805687203792,0.8918569582076691,29.15984489444205,1.085738905644119,0.3877638948728996,Serie A,M. Brescianini,Midfielder,2321.0,234.0,94.0,4.0,20.0,2.0,41.0,22.0,23.0,752.0,78.6,28.0,10.0,53.65853658536586,frosinone,9.07367514002585,3.644980611805256,0.1551055579491598,0.7755277897457992,0.0775527789745799,1.5898319689788885,0.8530805687203792,0.8918569582076691,29.15984489444205,1.085738905644119,0.3877638948728996,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h. mkhitaryan,inter,serie a,midfielder,0,Deep-lying Playmaker,0.8179505813953487,0.4130024588517276,0.7331760583022653,0.6979694645061172,0.287504814099413,0.4414102418018908,0.6284475463077912,0.5402866761136252,0.3994498990436349,M. Brescianini
Marcos Llorente,Atletico Madrid,Midfielder,2569.0,212.0,95.0,6.0,27.0,4.0,23.0,12.0,27.0,1068.0,79.9,40.0,13.0,52.17391304347826,marcos llorente,atletico madrid,7.427014402491242,3.328143246399377,0.2101985208252238,0.9458933437135072,0.1401323472168158,0.8057609964966914,0.4203970416504476,0.9458933437135072,37.41533670688984,1.401323472168159,0.4554301284546516,La Liga,Marcos Llorente,Midfielder,2569.0,212.0,95.0,6.0,27.0,4.0,23.0,12.0,27.0,1068.0,79.9,40.0,13.0,52.17391304347826,atletico madrid,7.427014402491242,3.328143246399377,0.2101985208252238,0.9458933437135072,0.1401323472168158,0.8057609964966914,0.4203970416504476,0.9458933437135072,37.41533670688984,1.401323472168159,0.4554301284546516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La Liga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,brais méndez,real sociedad,la liga,midfielder,2,Final-Third Playmaker,0.6784156976744187,0.627780196198922,0.660191694893902,0.7608815615054196,0.3820927406920383,0.4900530571745796,0.5522689463665285,0.4735946986932322,0.5232569287937643,Marcos Llorente
M. Pašalić,Atalanta,Midfielder,2051.0,168.0,79.0,6.0,31.0,6.0,21.0,10.0,31.0,1088.0,0.0,26.0,16.0,47.61904761904761,mario pašalić,atalanta,7.372013651877133,3.4666016577279377,0.2632862018527547,1.3603120429058997,0.2632862018527547,0.9215017064846416,0.4388103364212579,1.3603120429058997,47.74256460263287,1.1409068746952706,0.7020965382740126,Serie A,M. Pašalić,Midfielder,2051.0,168.0,79.0,6.0,31.0,6.0,21.0,10.0,31.0,1088.0,0.0,26.0,16.0,47.61904761904761,atalanta,7.372013651877133,3.4666016577279377,0.2632862018527547,1.3603120429058997,0.2632862018527547,0.9215017064846416,0.4388103364212579,1.3603120429058997,47.74256460263287,1.1409068746952706,0.7020965382740126,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,juanlu sánchez,sevilla,la liga,midfielder,0,Deep-lying Playmaker,0.2249273255813953,0.3288511301275428,0.7198213085449089,0.604006078595416,0.338276864796034,0.3459621579185633,0.8072473173254492,0.4220890144851644,0.2903296318309558,M. Pašalić
M. Munetsi,Reims,Midfielder,2178.0,281.0,139.0,4.0,35.0,3.0,31.0,10.0,12.0,520.0,70.1,61.0,14.0,32.25806451612903,marshall munetsi,reims,11.611570247933884,5.743801652892562,0.1652892561983471,1.4462809917355373,0.1239669421487603,1.28099173553719,0.4132231404958678,0.4958677685950413,21.48760330578512,2.520661157024793,0.5785123966942148,Ligue 1,M. Munetsi,Midfielder,2178.0,281.0,139.0,4.0,35.0,3.0,31.0,10.0,12.0,520.0,70.1,61.0,14.0,32.25806451612903,reims,11.611570247933884,5.743801652892562,0.1652892561983471,1.4462809917355373,0.1239669421487603,1.28099173553719,0.4132231404958678,0.4958677685950413,21.48760330578512,2.520661157024793,0.5785123966942148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ligue 1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s. lovrić,udinese,serie a,midfielder,1,Positional Anchor,0.5221656976744187,0.5651084758711689,0.596472459167331,0.2076897760343634,0.4058028542355526,0.231832235840314,0.4586567171575118,0.299732155547171,0.5301399377235536,M. Munetsi
